date,code,open,high,low,close,volume,status,source_primary,value_primary,source_secondary,value_secondary,fetched_at
2025-08-13,growth250,779.78,781.28,775.25,,368773100,SINGLE_SOURCE,kabutan,777.75,,,2026-08-12T14:26:15.916612+09:00
2025-08-14,growth250,777.06,779.61,772.92,,348357200,SINGLE_SOURCE,kabutan,779.58,,,2026-08-12T14:26:15.916612+09:00
2025-08-15,growth250,783.11,795.79,782.65,,480817600,SINGLE_SOURCE,kabutan,788.24,,,2026-08-12T14:26:15.916612+09:00
2025-08-18,growth250,792.36,802.77,791.72,,348300700,SINGLE_SOURCE,kabutan,800.21,,,2026-08-12T14:26:15.916612+09:00
2025-08-19,growth250,801.24,803.42,794.81,,339986800,SINGLE_SOURCE,kabutan,800.62,,,2026-08-12T14:26:15.916612+09:00
2025-08-20,growth250,799.03,799.03,787.35,,339229100,SINGLE_SOURCE,kabutan,787.35,,,2026-08-12T14:26:15.916612+09:00
2025-08-21,growth250,786.05,789.5,782.33,,336327900,SINGLE_SOURCE,kabutan,784.99,,,2026-08-12T14:26:15.916612+09:00
2025-08-22,growth250,786.88,790.31,781.88,,386517500,SINGLE_SOURCE,kabutan,782.12,,,2026-08-12T14:26:15.916612+09:00
2025-08-25,growth250,790.01,792.7,785.27,,317170700,SINGLE_SOURCE,kabutan,786.98,,,2026-08-12T14:26:15.916612+09:00
2025-08-26,growth250,785.52,787.65,781.21,,315292300,SINGLE_SOURCE,kabutan,785.89,,,2026-08-12T14:26:15.916612+09:00
